TICKET:: C8hVh7cx3y | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 276][ft: SMIL] [curTime: 1180.27][curIndex: 0 of 2][Buffer: 40.589 of 20][isBuffering: false][BW: 1112.23][Avg BW: 999.39][Peak BW: 1578.37 : Estimated RAW Max Bytes Per Second: 459245.1612903226] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 240 > 24 | DATE:: 2011-12-07 20:50:27.764006 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 6677][ft: SMIL] [curTime: 1461.07][curIndex: 0 of 2][Buffer: 22.639 of 20][isBuffering: false][BW: 520.31][Avg BW: 503.53][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 438722.7722772277] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:54:27.079594 | PORT:: 17094
TICKET:: DsJBUBGFom | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5703][ft: SMIL] [curTime: 1452.62][curIndex: 0 of 2][Buffer: 31.959 of 20][isBuffering: false][BW: 1088.59][Avg BW: 523.27][Peak BW: 4692.51 : Estimated RAW Max Bytes Per Second: 454096.77419354836] [videoView][DEBUG]Detected FPS <1 FPS zero count 22 currentFPS: 0.00 | DATE:: 2011-12-07 20:54:27.110137 | PORT:: 17094
TICKET:: DsJBUBGFom | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5704][ft: SMIL] [curTime: 1462.88][curIndex: 0 of 2][Buffer: 22.417 of 20][isBuffering: false][BW: 1088.59][Avg BW: 533.70][Peak BW: 4692.51 : Estimated RAW Max Bytes Per Second: 454096.77419354836] [videoView][DEBUG]Detected FPS <1 FPS zero count 23 currentFPS: 0.00 | DATE:: 2011-12-07 20:54:27.157028 | PORT:: 17094
TICKET:: DsJBUBGFom | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5704][ft: SMIL] [curTime: 1462.88][curIndex: 0 of 2][Buffer: 22.417 of 20][isBuffering: false][BW: 1088.59][Avg BW: 533.70][Peak BW: 4692.51 : Estimated RAW Max Bytes Per Second: 454096.77419354836] Displaying message - Your BW is Low: 533.70 | DATE:: 2011-12-07 20:54:27.227683 | PORT:: 17094
TICKET:: QmCXcIwBcw | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 109][ft: SMIL] [curTime: 1387.08][curIndex: 0 of 2][Buffer: 42.625 of 20][isBuffering: false][BW: 1154.17][Avg BW: 782.86][Peak BW: 1220.63 : Estimated RAW Max Bytes Per Second: 497474.50980392157] [videoView][DEBUG]Detected FPS <1 FPS zero count 3 currentFPS: 0.20 | DATE:: 2011-12-07 20:54:27.237542 | PORT:: 17094
TICKET:: QmCXcIwBcw | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 109][ft: SMIL] [curTime: 1387.08][curIndex: 0 of 2][Buffer: 42.625 of 20][isBuffering: false][BW: 1154.17][Avg BW: 787.71][Peak BW: 1220.63 : Estimated RAW Max Bytes Per Second: 435782.85714285716] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 481 > 24 | DATE:: 2011-12-07 20:54:27.262760 | PORT:: 17094
TICKET:: QmCXcIwBcw | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 109][ft: SMIL] [curTime: 1387.08][curIndex: 0 of 2][Buffer: 42.625 of 20][isBuffering: false][BW: 1154.17][Avg BW: 782.86][Peak BW: 1220.63 : Estimated RAW Max Bytes Per Second: 497474.50980392157] Displaying message - Your BW is Low: 782.86 | DATE:: 2011-12-07 20:54:27.267895 | PORT:: 17094
TICKET:: DsJBUBGFom | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5705][ft: SMIL] [curTime: 1463.11][curIndex: 0 of 2][Buffer: 21.667 of 20][isBuffering: false][BW: 1088.59][Avg BW: 544.13][Peak BW: 4692.51 : Estimated RAW Max Bytes Per Second: 454096.77419354836] [videoView][DEBUG]Detected FPS <1 FPS zero count 24 currentFPS: 0.00 | DATE:: 2011-12-07 20:54:27.385763 | PORT:: 17094
TICKET:: QmCXcIwBcw | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 110][ft: SMIL] [curTime: 1387.46][curIndex: 0 of 2][Buffer: 42.25 of 20][isBuffering: false][BW: 1154.17][Avg BW: 787.71][Peak BW: 1220.63 : Estimated RAW Max Bytes Per Second: 435782.85714285716] [videoView][DEBUG]Detected FPS <1 FPS zero count 4 currentFPS: 0.20 | DATE:: 2011-12-07 20:54:27.593346 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 6679][ft: SMIL] [curTime: 1461.63][curIndex: 0 of 2][Buffer: 22.097 of 20][isBuffering: false][BW: 520.31][Avg BW: 503.53][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 438722.7722772277] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:54:27.624686 | PORT:: 17094
TICKET:: YxvMhghYex | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 0][ft: SMIL] [curTime: 0.00][curIndex: 0 of 0][Buffer: 0 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [tokenService][INFO]User has valid ticket : Attempting Token | DATE:: 2011-12-07 20:54:28.140200 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 6682][ft: SMIL] [curTime: 1462.14][curIndex: 0 of 2][Buffer: 21.556 of 20][isBuffering: false][BW: 520.31][Avg BW: 503.53][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 438722.7722772277] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:54:28.167481 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 6684][ft: SMIL] [curTime: 1462.69][curIndex: 0 of 2][Buffer: 25.625 of 20][isBuffering: false][BW: 1222.73][Avg BW: 526.18][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 1003262.8205128205] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:54:28.711497 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 6687][ft: SMIL] [curTime: 1463.20][curIndex: 0 of 2][Buffer: 27.875 of 20][isBuffering: false][BW: 1134.98][Avg BW: 546.01][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 393707.31707317074] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:54:29.249723 | PORT:: 17094
TICKET:: Z2ztSUAQjL | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 11][ft: SMIL] [curTime: 0.00][curIndex: 0 of 0][Buffer: 0 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [videoView][INFO]media load state change :loading | DATE:: 2011-12-07 20:54:29.418207 | PORT:: 17094
TICKET:: Z2ztSUAQjL | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 11][ft: SMIL] [curTime: 0.00][curIndex: 0 of 0][Buffer: 0 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [videoView][DEBUG]LOAD MEDIA @ /services/Tokenizer/56/map.smil?k=77sGAL+/v7+QCwCjo7eIlR8oU2q9K8EgzbGOPDl7alGxr5+PfykTjMu/nR3rEiE= | DATE:: 2011-12-07 20:54:29.418917 | PORT:: 17094
TICKET:: Z2ztSUAQjL | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 11][ft: SMIL] [curTime: 0.00][curIndex: 0 of 0][Buffer: 0 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [videoView][INFO]Attempting to load media RTMP <smil>
  <head>
    <meta base="rtmp://cp113558.edgefcs.net/ondemand?auth=da.bLbUcac1cddMbbbcacbKd4cgbvdrdgcS-bo39j4-uP4-JoHEYCAquxv-l2m4mRqWqFqVlbrc%26aifp=v0006%26slist=constellation%2Fmovies%2F56%2Fmovie-large%3Bconstellation%2Fmovies%2F56%2Fmovie-medium%3Bconstellation%2Fmovies%2F56%2Fmovie-small%3Bconstellation%2Fmovies%2F56%2Fmovie-low%3Bconstellation%2Fmovies%2F56%2Fmovie-minimum" token="da.bLbUcac1cddMbbbcacbKd4cgbvdrdgcS-bo39j4-uP4-JoHEYCAquxv-l2m4mRqWqFqVlbrc"/>
  </head>
  <body>
    <switch>
      <video src="mp4:constellation/movies/56/movie-small.mov?auth=da.bLbUcac1cddMbbbcacbKd4cgbvdrdgcS-bo39j4-uP4-JoHEYCAquxv-l2m4mRqWqFqVlbrc%26aifp=v0006%26slist=constellation%2Fmovies%2F56%2Fmovie-large%3Bconstellation%2Fmovies%2F56%2Fmovie-medium%3Bconstellation%2Fmovies%2F56%2Fmovie-small%3Bconstellation%2Fmovies%2F56%2Fmovie-low%3Bconstellation%2Fmovies%2F56%2Fmovie-minimum" system-bitrate="1000000"/>
      <video src="mp4:constellation/movies/56/movie-medium.mov?auth=da.bLbUcac1cddMbbbcacbKd4cgbvdrdgcS-bo39j4-uP4-JoHEYCAquxv-l2m4mRqWqFqVlbrc%26aifp=v0006%26slist=constellation%2Fmovies%2F56%2Fmovie-large%3Bconstellation%2Fmovies%2F56%2Fmovie-medium%3Bconstellation%2Fmovies%2F56%2Fmovie-small%3Bconstellation%2Fmovies%2F56%2Fmovie-low%3Bconstellation%2Fmovies%2F56%2Fmovie-minimum" system-bitrate="1500000"/>
      <video src="mp4:constellation/movies/56/movie-large.mov?auth=da.bLbUcac1cddMbbbcacbKd4cgbvdrdgcS-bo39j4-uP4-JoHEYCAquxv-l2m4mRqWqFqVlbrc%26aifp=v0006%26slist=constellation%2Fmovies%2F56%2Fmovie-large%3Bconstellation%2Fmovies%2F56%2Fmovie-medium%3Bconstellation%2Fmovies%2F56%2Fmovie-small%3Bconstellation%2Fmovies%2F56%2Fmovie-low%3Bconstellation%2Fmovies%2F56%2Fmovie-minimum" system-bitrate="2000000"/>
    </switch>
  </body>
</smil> | DATE:: 2011-12-07 20:54:29.419786 | PORT:: 17094
TICKET:: Z2ztSUAQjL | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 11][ft: SMIL] [curTime: 0.00][curIndex: 0 of 0][Buffer: 0 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [videoView][DEBUG]Change in STATE:loading  MP canPlay false canSeek false seekInto point 1411 | DATE:: 2011-12-07 20:54:29.458703 | PORT:: 17094
TICKET:: Z2ztSUAQjL | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 11][ft: SMIL] [curTime: 0.00][curIndex: 0 of 0][Buffer: 0 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [OSMF] [INFO] [org.osmf.net.NetNegotiator] Attempting connection to rtmp://cp113558.edgefcs.net:1935/ondemand?auth=da.bLbUcac1cddMbbbcacbKd4cgbvdrdgcS-bo39j4-uP4-JoHEYCAquxv-l2m4mRqWqFqVlbrc%26aifp=v0006%26slist=constellation%2Fmovies%2F56%2Fmovie-large%3Bconstellation%2Fmovies%2F56%2Fmovie-medium%3Bconstellation%2Fmovies%2F56%2Fmovie-small%3Bconstellation%2Fmovies%2F56%2Fmovie-low%3Bconstellation%2Fmovies%2F56%2Fmovie-minimum | DATE:: 2011-12-07 20:54:29.619725 | PORT:: 17094
TICKET:: odWjseNuW5 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 309][ft: SMIL] [curTime: 1403.00][curIndex: 0 of 2][Buffer: 40 of 20][isBuffering: false][BW: 1477.21][Avg BW: 1321.01][Peak BW: 1688.08 : Estimated RAW Max Bytes Per Second: 454122.9235880399] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 865 > 24 | DATE:: 2011-12-07 20:54:29.688465 | PORT:: 17094
TICKET:: odWjseNuW5 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 309][ft: SMIL] [curTime: 1403.00][curIndex: 0 of 2][Buffer: 40 of 20][isBuffering: false][BW: 1477.21][Avg BW: 1317.09][Peak BW: 1688.08 : Estimated RAW Max Bytes Per Second: 454122.9235880399] [videoView][DEBUG]Detected FPS <1 FPS zero count 0 currentFPS: 0.65 | DATE:: 2011-12-07 20:54:29.689180 | PORT:: 17094
TICKET:: odWjseNuW5 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 309][ft: SMIL] [curTime: 1403.00][curIndex: 0 of 2][Buffer: 40 of 20][isBuffering: false][BW: 1477.21][Avg BW: 1317.09][Peak BW: 1688.08 : Estimated RAW Max Bytes Per Second: 454122.9235880399] Displaying message - Your BW is Low: 1317.09 | DATE:: 2011-12-07 20:54:29.689831 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 6689][ft: SMIL] [curTime: 1463.76][curIndex: 0 of 2][Buffer: 29.985 of 20][isBuffering: false][BW: 1596.55][Avg BW: 580.73][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 504590.1234567901] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:54:29.801570 | PORT:: 17094
TICKET:: JNQAzcgrZY | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 346][ft: SMIL] [curTime: 1419.79][curIndex: 0 of 2][Buffer: 24 of 20][isBuffering: false][BW: 763.58][Avg BW: 788.43][Peak BW: 1431.95 : Estimated RAW Max Bytes Per Second: 426437.8378378378] [videoView][DEBUG]Detected FPS <1 FPS zero count 8 currentFPS: 0.49 | DATE:: 2011-12-07 20:54:30.225169 | PORT:: 17094
TICKET:: JNQAzcgrZY | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 346][ft: SMIL] [curTime: 1419.79][curIndex: 0 of 2][Buffer: 24 of 20][isBuffering: false][BW: 763.58][Avg BW: 788.43][Peak BW: 1431.95 : Estimated RAW Max Bytes Per Second: 426437.8378378378] Displaying message - Your BW is Low: 788.43 | DATE:: 2011-12-07 20:54:30.225963 | PORT:: 17094
TICKET:: JNQAzcgrZY | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 346][ft: SMIL] [curTime: 1419.79][curIndex: 0 of 2][Buffer: 24 of 20][isBuffering: false][BW: 763.58][Avg BW: 786.10][Peak BW: 1431.95 : Estimated RAW Max Bytes Per Second: 426437.8378378378] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 421 > 24 | DATE:: 2011-12-07 20:54:30.290955 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 6692][ft: SMIL] [curTime: 1464.32][curIndex: 0 of 2][Buffer: 31.347 of 20][isBuffering: false][BW: 1717.82][Avg BW: 619.36][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 467831.91489361704] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:54:30.343927 | PORT:: 17094
TICKET:: JNQAzcgrZY | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 347][ft: SMIL] [curTime: 1420.08][curIndex: 0 of 2][Buffer: 23.708 of 20][isBuffering: false][BW: 763.58][Avg BW: 786.10][Peak BW: 1431.95 : Estimated RAW Max Bytes Per Second: 426437.8378378378] [videoView][DEBUG]Detected FPS <1 FPS zero count 9 currentFPS: 0.49 | DATE:: 2011-12-07 20:54:30.523820 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 6694][ft: SMIL] [curTime: 1464.88][curIndex: 0 of 2][Buffer: 33.754 of 20][isBuffering: false][BW: 981.96][Avg BW: 634.25][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 453758.1227436823] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:54:30.881777 | PORT:: 17094
TICKET:: LPHnyJvdg6 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 775][ft: SMIL] [curTime: 1434.00][curIndex: 0 of 2][Buffer: 646.115 of 20][isBuffering: false][BW: 533.26][Avg BW: 1371.99][Peak BW: 3159.86 : Estimated RAW Max Bytes Per Second: 666964.2857142857] Log Status Timer | DATE:: 2011-12-07 20:54:31.149621 | PORT:: 17094
TICKET:: LPHnyJvdg6 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 776][ft: SMIL] [curTime: 1434.00][curIndex: 0 of 2][Buffer: 646.115 of 20][isBuffering: false][BW: 533.26][Avg BW: 1371.99][Peak BW: 3159.86 : Estimated RAW Max Bytes Per Second: 666964.2857142857] Displaying message - Your BW is Low: 1371.99 | DATE:: 2011-12-07 20:54:31.166692 | PORT:: 17094
TICKET:: LPHnyJvdg6 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 776][ft: SMIL] [curTime: 1434.00][curIndex: 0 of 2][Buffer: 646.115 of 20][isBuffering: false][BW: 533.26][Avg BW: 1371.99][Peak BW: 3159.86 : Estimated RAW Max Bytes Per Second: 666964.2857142857] [videoView][DEBUG]Detected FPS <1 FPS zero count 1 currentFPS: 0.18 | DATE:: 2011-12-07 20:54:31.167606 | PORT:: 17094
TICKET:: LPHnyJvdg6 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 776][ft: SMIL] [curTime: 1434.00][curIndex: 0 of 2][Buffer: 646.115 of 20][isBuffering: false][BW: 1095.98][Avg BW: 1374.69][Peak BW: 3159.86 : Estimated RAW Max Bytes Per Second: 140285000] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 552 > 24 | DATE:: 2011-12-07 20:54:31.169719 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 6697][ft: SMIL] [curTime: 1465.39][curIndex: 0 of 2][Buffer: 35.651 of 20][isBuffering: false][BW: 1041.09][Avg BW: 651.05][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 366098.9010989011] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:54:31.424347 | PORT:: 17094
TICKET:: 8Xbs4bRpUR | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 0][ft: SMIL] [curTime: 0.00][curIndex: 0 of 0][Buffer: 0 of NaN][isBuffering: false][BW: 0.00][Avg BW: NaN][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: NaN] [tokenService][INFO]User has valid ticket : Attempting Token | DATE:: 2011-12-07 20:54:31.907527 | PORT:: 17094
TICKET:: bfuyWAXs45 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 96][ft: SMIL] [curTime: 1398.67][curIndex: 0 of 2][Buffer: 233.732 of 20][isBuffering: false][BW: 1444.84][Avg BW: 1266.14][Peak BW: 1587.28 : Estimated RAW Max Bytes Per Second: 423797.8436657682] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 687 > 24 | DATE:: 2011-12-07 20:54:31.981905 | PORT:: 17094
TICKET:: bfuyWAXs45 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 96][ft: SMIL] [curTime: 1398.67][curIndex: 0 of 2][Buffer: 233.732 of 20][isBuffering: false][BW: 1444.84][Avg BW: 1270.73][Peak BW: 1587.28 : Estimated RAW Max Bytes Per Second: 579931.7073170731] [videoView][DEBUG]Detected FPS <1 FPS zero count 2 currentFPS: 0.08 | DATE:: 2011-12-07 20:54:31.984439 | PORT:: 17094
TICKET:: bfuyWAXs45 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 96][ft: SMIL] [curTime: 1398.67][curIndex: 0 of 2][Buffer: 233.732 of 20][isBuffering: false][BW: 1444.84][Avg BW: 1270.73][Peak BW: 1587.28 : Estimated RAW Max Bytes Per Second: 579931.7073170731] Displaying message - Your BW is Low: 1270.73 | DATE:: 2011-12-07 20:54:31.985460 | PORT:: 17094
TICKET:: bfuyWAXs45 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 95][ft: SMIL] [curTime: 1398.67][curIndex: 0 of 2][Buffer: 233.732 of 20][isBuffering: false][BW: 1444.84][Avg BW: 1270.73][Peak BW: 1587.28 : Estimated RAW Max Bytes Per Second: 579931.7073170731] Log Status Timer | DATE:: 2011-12-07 20:54:31.986135 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 6699][ft: SMIL] [curTime: 1465.94][curIndex: 0 of 2][Buffer: 38.964 of 20][isBuffering: false][BW: 974.26][Avg BW: 665.69][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 696675.9776536312] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:54:31.992252 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 6702][ft: SMIL] [curTime: 1466.50][curIndex: 0 of 2][Buffer: 41.791 of 20][isBuffering: false][BW: 936.02][Avg BW: 679.10][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 512012.8205128205] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:54:32.515825 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 6704][ft: SMIL] [curTime: 1467.06][curIndex: 0 of 2][Buffer: 42.042 of 20][isBuffering: false][BW: 936.45][Avg BW: 692.53][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 452320.75471698114] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:54:33.065911 | PORT:: 17094
TICKET:: gLmE2XjuZe | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 930][ft: SMIL] [curTime: 1444.50][curIndex: 0 of 2][Buffer: 26.666 of 20][isBuffering: false][BW: 1409.63][Avg BW: 1039.12][Peak BW: 4179.92 : Estimated RAW Max Bytes Per Second: 512969.69696969696] Displaying message - Your BW is Low: 1039.12 | DATE:: 2011-12-07 20:54:33.091483 | PORT:: 17094
TICKET:: gLmE2XjuZe | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 930][ft: SMIL] [curTime: 1444.50][curIndex: 0 of 2][Buffer: 26.666 of 20][isBuffering: false][BW: 1409.63][Avg BW: 1062.84][Peak BW: 4179.92 : Estimated RAW Max Bytes Per Second: 512969.69696969696] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 519 > 24 | DATE:: 2011-12-07 20:54:33.092161 | PORT:: 17094
TICKET:: ExooybN9pP | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 6][ft: SMIL] [curTime: 12.46][curIndex: 0 of 2][Buffer: 0 of 20][isBuffering: false][BW: 0.00][Avg BW: 0.00][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: 62992000] [videoView][DEBUG]Change in STATE:buffering  MP canPlay true canSeek true seekInto point 1323 | DATE:: 2011-12-07 20:54:33.329751 | PORT:: 17094
TICKET:: ExooybN9pP | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 5][ft: SMIL] [curTime: 0.00][curIndex: 0 of 2][Buffer: 84 of 20][isBuffering: false][BW: 0.00][Avg BW: 0.00][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: 62992000] [videoView][DEBUG] onDurationChange:  durationChange duration 5613.169 | DATE:: 2011-12-07 20:54:33.338259 | PORT:: 17094
TICKET:: ExooybN9pP | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 6][ft: SMIL] [curTime: 12.46][curIndex: 0 of 2][Buffer: 71.5 of 20][isBuffering: false][BW: 0.00][Avg BW: 0.00][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: 62992000] [videoView][DEBUG]initial seek: true   seeking to: 1323   allowedSeek true media canSeek:true duration: 5613.169 | DATE:: 2011-12-07 20:54:33.339544 | PORT:: 17094
TICKET:: ExooybN9pP | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 6][ft: SMIL] [curTime: 12.46][curIndex: 0 of 2][Buffer: 0 of 20][isBuffering: false][BW: 0.00][Avg BW: 0.00][Peak BW: 0.00 : Estimated RAW Max Bytes Per Second: 62992000] [videoView][DEBUG]onSeekingChange: seekingChange seek Event to 1323 | DATE:: 2011-12-07 20:54:33.340199 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 6707][ft: SMIL] [curTime: 1467.57][curIndex: 0 of 2][Buffer: 41.5 of 20][isBuffering: false][BW: 713.21][Avg BW: 698.75][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 452320.75471698114] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:54:33.603315 | PORT:: 17094
